"Gene","GRHL1"
"MGC2615",0
"MGC2616",0
"MGC2628",0
"MGC26356",0.2079
"MGC2652",0
"MGC2654",0
"MGC2655",0
"MGC2656",0
"MGC2668",0
"MGC26963",0.0446
"MGC2718",0
"MGC2731",0
"MGC2742",0
"MGC2745",0
"MGC2747",0
"MGC2752",0
"MGC2771",0
"MGC2776",0
"MGC2780",0
"MGC2827",0
"MGC2835",0
"MGC2849",0
"MGC2875",0
"MGC2963",0
"MGC29671",-0.4004
"MGC29891",-0.0687
"MGC29891",-0.2967
"MGC2991",0
"MGC3020",0
"MGC3032",0
"MGC3035",0
"MGC3036",0
"MGC3037",0
"MGC3038",0
"MGC3048",0
"MGC3062",0
"MGC3067",0
"MGC3103",0
"MGC3113",0
"MGC3121",0
"MGC3123",0
"MGC3129",0
"MGC3130",0
"MGC3133",0
"MGC3136",0
"MGC3146",0
"MGC3156",0
"MGC3162",0
"MGC3178",0
"MGC3180",0
"MGC3184",0
"MGC3196",0
"MGC3213",0
"MGC3260",0
"MGC3262",0
"MGC3265",0
"MGC3279",0
"MGC3295",0
"MGC3329",0
"MGC34796",0
"MGC3731",0
"MGC3771",0
"MGC4054",0
"MGC4090",0
"MGC4093",0
"MGC4161",0
"MGC4170",0
"MGC4171",0
"MGC4172",0
"MGC4174",0
"MGC4179",0
"MGC4276",0
"MGC4278",0
"MGC4289",0
"MGC4293",0
"MGC4294",0
"MGC4309",0
"MGC4342",0
"MGC4368",0
"MGC4504",0
"MGC4606",0
"MGC4645",0
"MGC4659",0
"MGC4663",0
"MGC4692",0
"MGC4827",0
"MGC4859",0.0849
"MGC5139",-4.6709
"MGC5178",0
"MGC52110",-0.3438
"MGC5242",0
"MGC5297",0
"MGC5302",0
"MGC5306",0
"MGC5338",0
"MGC5347",0
"MGC5350",0
"MGC5356",0
"MGC5363",0
"MGC5370",0.8717
"MGC5384",0
"MGC5395",0
"MGC5499",0
"MGC5509",0
"MGC5528",0
"MGC5540",0
"MGC5560",0
"MGC5566",0
"MGC5585",0
"MGC5590",0
"MGC5601",0
"MGC5627",0
"MGC61571",-0.5183
"MGC7036",-0.2642
"MGC70870",-1.3233
"MGC8407",0
"MGC861",0
"MGC955",0
"MGC9712",-2.6469
"MGEA5",0
"MGLL",0
"mGluR1",0
"mGluR1beta",0
"mGluR7",0
"mGluR8c",0
"MGME1",0
"MGMT",0
"MGP",0
"MGRN1",0
"MGST1",0
"MGST2",0
"MGST3",0
"MHCBFB",0
"MHS4R2",0
"MIA",0
"MIA2",-0.2233
"MIA2",-0.0545
"MIA3",0
"MIB1",0
"MIB2",-0.3254
"MIBP",0
"MIC1",0
"MICA",0
"MICAL1",0.2107
"MICAL2",-0.7742
"MICAL2",-0.3122
"MICAL3",0
"MICALCL",0
"MICALL1",0
"MICALL2",-0.9154
"MICALL2",1.2969
"MICB",0
"MICU2",0
"MICU3",0
"MID1",-0.4526
"MID1",-1.1785
"MID1IP1",-0.1372
"MID2",0.4233
"MIDN",-0.4707
"MIEF1",0
"MIEF2",0
"MIEN1",0
"MIER1",0.2564
"MIER1",-1.2055
"MIER1",-0.1793
"MIER2",-1.4734
"MIER2",0.0406
"MIER3",0
"MIF",-0.2178
"MIF4GD",0
"MIGA1",0
"MIGA2",0
"MIHC",0
"MIIP",0
"MIL1",0
"MILD1",0
"MILR1",0
"MI0.0",0
"MINK",0
"MINK1",0
"MINOR",0
"MINOS1",0
"MINPP1",0.1439
"MIOS",0
"MIOX",0
"MIP",-0.1339
"MIPEP",-0.2804
"MIPOL1",0
"MIR",0
"MIR cl-10",0
"MIR1-1HG",0
"MIR101-2",0
"MIR105-1",0
"MIR106A",0
"MIR106B",0
"MIR1182",0
"MIR124-1",0
"MIR124-2",0
"MIR126",0
"MIR1273F",0
"MIR129-1",0
"MIR133B",0
"MIR147A",0
"MIR148A",0
"MIR153-2",0
"MIR17HG",0
"MIR181A1",0
"MIR181A2",0
"MIR181B2",0
"MIR182",0
"MIR183",0
"MIR188",0
"MIR199B",0
"MIR19B2",0
"MIR204",0
"MIR219A2",0
"MIR221",0
"MIR222",0
"MIR223",0
"MIR224",0
"MIR23B",0
"MIR24-1",0
"MIR25",0
"MIR27B",0
"MIR29A",0
"MIR29B1",0
"MIR30B",0
"MIR30D",0
"MIR31",0
"MIR31HG",0
"MIR32",0
"MIR320A",0
"MIR339",0
"MIR3648",0
"MIR3662",0
"MIR455",0
"MIR503",0
"MIR503HG",0
"MIR504",0
"MIR509-1",0
"MIR548AA1",0
"MIR548D1",0
"MIR567",0
"MIR600HG",0
"MIR6087",0
"MIR622",0
"MIR640",0
"MIR671",0
"MIR92A2",0
"MIR93",0
"MIR96",0
"MIR98",0
"MIRLET7A1",0
"MIRLET7D",0
"MIRLET7F1",0
"MIRLET7F2",0
"MIS12",0
"MIS18A",0
"MIS18BP1",0
"MISP",0
"MISP3",0
"MITD1",0
"MITF",-0.0691
"MITF",-0.2796
"MITF",0.1017
"MIXL1",-0.0535
"MIZF",-0.5153
"MIZF",2.0164
"MKI67",-0.4899
"MKKS",-0.4918
"MKKS",-2.2048
"MKL1",-0.3026
"MKL2",-1.7251
"MKLN1",0
"MKNK1",0
"MKNK2",1.206
"MKNK2",-0.2101
"mkp",0
"MKP-7",0
"MKPX",0
"MKRN1",0
"MKRN2",0
"MKRN2OS",0
"MKRN3",0
"MKRN4",0
"MKS1",-0.2181
"MKX",-0.0656
"MKX",0.129
"MLA0.0",0
"MLC1",0
"MLE1",0
"MLEC",0
"MLF1",0
"MLF1IP",0.1329
"MLF2",0.2934
"MLH1",0
"MLH3",-0.2574
"MLIP",0
"MLK4",0
"MLKL",0
"mlklak",0
"MLL",2.8524
"MLL",-0.2404
"MLL2",0.7276
"MLL2",-0.1697
"MLL3",-0.4048
"MLL3",-0.4463
"MLL3",0.0731
"MLL5",-0.0899
"MLL5",-0.1183
"MLLT1",-0.0296
"MLLT1",-0.5702
"MLLT10",-0.2918
"MLLT10",0.1607
"MLLT10",-0.1886
"MLLT11",0.2057
"MLLT3",-0.0011
"MLLT3",-0.4107
"MLLT4",0
"MLLT4-AS1",0
"MLLT6",-0.0692
"MLLT6",-4.1183
"MLLT7",-0.2557
"MLLT7",-0.0889
"MLN",0
"MLN51",0
"MLNR",0
"MLPH",0
"MLSN1",0
"MLSN2",0
"MLST8",0
"MLX",2.6521
"MLX",0.6832
"MLX",1.5916
"MLXIP",2.4791
"MLXIP",-0.649
"MLXIPL",-0.4866
"MLXIPL",-0.3199
"MLYCD",0
"mm-1",0
"MMAA",0
"MMAB",0.2046
"MMAB",-0.4632
"MMAC1",0
"MMACHC",0
"MMADHC",0
"MMD",-0.0874
"MMD2",0
"MME",0
"MMEL1",0
"MMGT1",0
"MMP1",0.5557
"MMP10",1.1119
"MMP11",0
"MMP12",0
"MMP13",0
"MMP14",0
"MMP15",0
"MMP16",0
"MMP17",0
"MMP19",0.41
"MMP19",0.0275
"MMP2",-0.0673
"MMP20",0
"MMP21",0
"MMP23A",0
"MMP23B",0
"MMP24",-0.3572
"MMP25",0
"MMP26",0
"MMP27",0
"MMP28",-0.124
"MMP3",0.2595
"MMP7",0
"MMP8",0
"MMP9",0
"MMPL1",0
"MMRN1",0
"MMRN2",-0.5693
"MMRN2",-0.3651
"MMS19",0
"MMS19L",-0.878
"MMS19L",-0.6921
"MMS22L",0
"MN1",-0.3958
"M0.0B",-0.1371
"M0.0B",-0.352
"M0.0T1",-0.5769
"mnb",0
"MND1",0
"MNDA",-0.1448
"MNS1",0
"MNT",-1.3521
"MNX1",0
"MOAP1",0
"MOB1A",0
"MOB1B",0
"MOB2",0
"MOB3A",0
"MOB3B",0
"MOB3C",0
"MOB4",0
"MOBK1B",0.0832
"MOBK1B",0.1411
"MOBKL2B",-0.7137
"MOBKL2B",-0.247
"MOBP",0
"MOCOS",-0.0127
"MOCS2",0
"MOCS3",0
"MOG",-0.1836
"MOG1",0
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",0
"MOK",0
"MON1B",-2.57
"MON1B",-5.2081
"MON1B",-0.2259
"MON2",0
"mop-1",0
"mop-4",0
"MOP9",0
"MOR1",0
"MORC",0
"MORC1",0
"MORC3",0
"MORC4",0
"MORF",0
"MORF4",0
"MORF4L1",-0.0041
"MORF4L1",-0.1557
"MORF4L2",1.4305
"MORF4L2",0.0591
"MORN1",0
"MORN2",0
"MORN3",-0.2024
"MORN4",0
"MORN5",0
"MOS",0
"MOSPD1",0
"MOSPD2",0
"MOSPD3",0
"MOST-1",0
"MOST2",0
"MOT8",0
"MOV10",0.849
"MOV10L1",0
"MOXD1",0
"MOZCBP",0
"MP1",0
"MPC1",0
"MPC1L",0
"MPC2",0
"MPDU1",0
"MPDZ",0.2609
"MPDZ",-0.2939
"MPEG1",0
"MPG",-0.1391
"MPHOSPH10",0
"MPHOSPH6",-0.7835
"MPHOSPH6",0.3274
"MPHOSPH8",0
"MPHOSPH9",0
"MPI",-1.8598
"MPL",0
"MPLKIP",0
"MPND",0
"MPO",0
"MPP1",0
"MPP2",0
"MPP3",0.4076
"MPP3",3.5603
"MPP5",-0.0728
"MPP5",-0.6419
"MPP6",0
"MPP7",-0.2587
"MPP7",-0.0306
"mpp9",0
"MPPE1",-0.5303
"MPPE1",0.4563
"MPPED1",0
"MPPED2",-0.0131
"MPPED2",0.0991
"MPRIP",0
"MPST",0
"MPV17",0.5877
"MPV17L",0
"MPV17L2",0
"MPZ",0
"MPZL1",0
"MPZL2",0
"MPZL3",0
"MR1",-0.0819
"MR1",0.6241
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",0
"MRC1",0
"MRC2",0
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",-0.6421
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",-0.5027
"MRI1",0
"MRLC2",-0.0121
"MRLC2",-0.1322
"MRM1",0
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",0.1202
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",-0.2313
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",-0.4485
"MRPL24",0
"MRPL27",0
"MRPL28",0.0331
"MRPL3",0
"MRPL30",-0.4143
"MRPL30",-0.2802
"MRPL30",0.2997
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",0.0317
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",-0.5685
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",0
"MRPS26",-0.1141
"MRPS27",0.1881
"MRPS28",-0.1997
"MRPS30",0
"MRPS31",-0.1737
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",1.2951
"MRTO4",0
"MRVI1",0
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",0.0152
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",0.137
"MSF",0
"MSGN1",0
"MSH2",0.0267
"MSH3",-0.6133
"MSH3",-0.696
"MSH4",0
"MSH5",0
"MSH6",-0.2857
"MSI1",0
"MSI2",0.1632
"MSI2",0.2229
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",-0.7091
"MSL3L1",0.3313
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",0.8723
"MSRA",1.1421
"MSRB1",0
"MSRB2",-0.0752
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",-0.4254
"MSTP032",0
"MSTP9",-0.0944
"MSX1",0.0985
"MSX1",1.0952
"MSX2",-0.2487
"MT1A",0
"MT1B",0
"MT1E",-0.2212
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",0
"MTA1",-0.0739
"MTA1",-0.1458
"MTA2",-0.6289
"MTA3",-0.721
"MTA3",0.0958
"MTAP",-0.351
"MTAP",0.2944
"MTAP",0.2324
"MTAP44",0
"MTBP",-0.0272
"MTBP",0.0189
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",0
"MTDH",-0.205
"MTERF",0.0393
"MTERF",0.1789
"MTERF",0.0019
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",0
"MTERFD3",0.1209
"MTF1",-8.8457
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",-0.1121
"MTG2",0
"MTG8",0
"MTHFD1",0.0234
"MTHFD1L",0.2128
"MTHFD1L",-1.289
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",1.4629
"MTMR11",-0.3045
"MTMR12",0
"MTMR14",0
"MTMR2",2.4342
"MTMR2",0.0648
"MTMR3",-0.5176
"MTMR4",-0.0809
"MTMR4",-0.6174
"MTMR6",0.0559
"MTMR6",0.228
"MTMR7",0
"MTMR8",0
"MTMR9",-0.2602
"MTMR9",-0.1815
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTR1",0
"MTRF1",0
"MTRF1L",0
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",0
"MTSS1L",0
"MTTP",0
"MTURN",0
"MTUS1",-0.249
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",0.3888
"MUC12",0
"MUC15",-0.1109
"MUC16",0
"MUC17",0
"MUC20",0
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",-0.3164
"MUC5B",-0.0795
"MUC5B",-0.0484
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",0
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",-0.4141
"MVK",-0.6539
"MVP",0
"MX1",0
"MX2",0
"MXD1",-0.026
"MXD1",0.1771
"MXD3",-0.1774
"MXD3",-0.4989
"MXD4",0.0216
"MXD4",-0.0288
"MXI1",-0.1928
"MXRA5",0
"MXRA7",0
"MXRA8",-0.0973
"MXRA8",0.8694
"MY014",0
"MYADM",0
"MYADML2",0
"MYB",0.0667
"MYBBP1A",-2.6886
"MYBL1",-0.1316
"MYBL1",-0.751
"MYBL2",2.1353
"MYBPC1",0
"MYBPC2",0
"MYBPC3",-0.2874
"MYBPH",0
"MYBPHL",0
"MYC",-0.5818
"MYC",0.0553
"MYCBP",-0.2268
"MYCBP",-0.4097
"MYCBP2",0.0593
"MYCBP2",-0.8367
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",-0.0702
"MYCL1",-0.2506
"MYCL2",0
"MYCN",4.5177
"MYCN",0.4884
"MYCT1",0
"MYD88",0
"MYDGF",0
"MYEF2",-0.313
"MYEOV",0
"MYF5",-0.0538
"MYF6",-0.0348
"MYG1",0
"MYH1",0
"MYH10",0.0024
"MYH10",0.0643
"MYH10",-0.3021
"MYH11",0
"MYH13",0
"MYH14",0.0027
"MYH14",-0.0629
"MYH15",0.049
"MYH16",0
"MYH2",-0.0567
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",-0.0731
"MYH7B",0
"MYH8",0
"MYH9",0
"MYL1",0
"MYL10",0
"MYL12A",0
"MYL2",0
"MYL3",0
"MYL4",0
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",-0.3797
"MYLIP",-0.1545
"MYLK",-2.9933
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",-0.1184
"MYO10",0.2823
"MYO10",-0.2501
"MYO10",-0.7084
"MYO15",0
"MYO15A",0
"MYO15B",-0.0535
"MYO16",0
"MYO18A",0.5846
"MYO18B",0
"MYO19",0
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",-1.6868
"MYO1F",0.1564
"MYO1F",-0.0263
"MYO1G",0
"MYO3A",0
"MYO3B",-0.1934
"MYO3B",-0.4045
"MYO5A",-0.6988
"MYO5A",0.2993
"MYO5B",0.1494
"MYO5C",-0.0154
"MYO6",-1.2101
"MYO6",-3.4152
"MYO7A",0
"MYO7B",-0.5136
"MYO9A",0
"MYO9b",0
"MYO9B",-0.1883
"MYO9B",1.0696
"MYOC",0
"MYOCD",0.0899
"MYOD1",4.3682
"MYOF",0
"MYOG",-0.1888
"MYOG",-0.6064
"MYOHD1",-1.0138
"MYOHD1",-0.2757
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",0
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",-0.2356
"MYST2",-0.7309
"MYST3",-0.7754
"MYST4",-0.4496
"MYST4",-0.2462
"MYT1",-0.2598
"MYT1L",-0.1795
"MYT1L",0.0986
"MYT2",0
"MZB1",0
"MZF1",-0.1445
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",-0.605
"N-PAC",-0.2735
"N1",0
"N2",0
"N33",0
"N4BP1",0.0435
"N4BP2",-0.3547
"N4BP2",0.3407
"N4BP2L1",0
"N4BP2L2",0
"N4BP3",0
"N6AMT1",0
"N6AMT2",0
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",0
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",0.4036
"0.0B1",-1.3228
"0.0B2",-0.4614
"0.0B2",1.6387
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",0
"0.0CC2",0
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",-0.329
"0.0DK",-2.8394
"0.0DK2",0
"0.0DSYN1",-0.5835
"0.0000",0
"0.0F1",0
"0.0G",-2.0779
"0.0G",-0.7423
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",0
"0.0GK",0
"0.0GLU",0
"0.0GPA",0
"0.0GS",0
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",-0.0273
"0.0NOGNB",0
"0.0NOS1",0
"0.0NOS2",0
"0.0NOS3",0.1567
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",-0.3775
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",-0.4374
"0.0P1L5",-1.1854
"0.0P5",-0.0903
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",-0.8552
"0.0PG",-0.9547
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",0.6275
"0.0RFL",-0.0962
"0.0RG1",-0.1971
"0.0RG1",0.1304
"0.0RG1L",0.6553
"0.0RR",0
"0.0RS",-0.0933
"0.0RS2",-0.1734
"0.0SP",0
"0.0T1",0
"0.0T10",0
"0.0T11",0
"0.0T12",0
"0.0T14",0.5374
"0.0T15",0
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",-0.0371
"0.0TD1",0
"0.0V1",0
"0.0V2",0
"0.0V3",-0.3221
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",0.4091
"NBN",0
"NBPF1",0
"NBPF10",-0.7626
"NBPF10",1.0788
"NBPF11",1.436
"NBPF11",0.7819
"NBPF14",-2.8416
"NBPF15",-0.312
"NBPF20",-0.9762
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",-0.1469
"NBR2",-0.0999
"NCA",0
"NCALD",-0.6973
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",-4.2074
"NCAPD3",-0.4847
"NCAPG",-0.359
"NCAPG2",0.2403
"NCAPH",3.6827
"NCAPH2",-0.1818
"NCAPH2",-0.2218
"NCBP1",-0.4545
"NCBP2",-0.3399
"NCBP2",-5.5342
"NCBP2L",0
"NCBP3",0
"NCCRP1",0
"NCDN",0
"NCEH1",0
"NCF1",0
"NCF1B",0
"NCF2",3.3118
"NCF4",0
"NCK1",-0.4137
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5",0
"NCKIPSD",-0.0042
"NCKX",0
"NCKX3",0
"NCL",0
"NCLN",3.0855
"NCLN",-0.2027
"NCMAP",0
"NCOA1",-0.467
"NCOA2",-0.0726
"NCOA3",-0.7325
"NCOA3",-0.3969
"NCOA3",-0.442
"NCOA4",0.4805
"NCOA4",1.2877
"NCOA5",-0.3506
"NCOA5",-0.0957
"NCOA6",0.3176
"NCOA7",0.1744
"NCOA7",-3.2074
"NCOA7",0.3383
"NCOR1",-0.7473
"NCOR1",-0.4486
"NCOR2",-0.0725
"NCR1",0
"NCR2",0
"NCR3",-0.3916
"NCR3LG1",0
"NCR0.000085",0
"NCR0.000116",0
"NCR0.000152",0
"NCR0.000174",0
"NCR0.000185",0
"NCS1",0
"NCSTN",0
"NCX",0
"NCX1",0
"NCYM",0
"ND1",0
"ND2",0
"ND3",0
"ND4L",0
"ND5",0
"ND6",0
"NDC1",0
"NDC80",0
"NDE1",-0.4311
"NDE1",-0.3183
"NDEL1",-0.7211
"NDFIP1",0
"NDFIP2",0
"NDN",-0.375
"NDNF",0
"NDNL2",-0.2556
"NDNL2",-4.0615
"NDNL2",0.1357
"NDOR1",0
"NDP",0
"NDRF",0
"NDRG1",-0.152
"NDRG1",-0.0392
"NDRG2",1.062
"NDRG2",-2.0558
"NDRG3",0
"NDRG4",0.4513
"NDST1",0.0367
"NDST1",-0.1136
"NDST2",0
"NDST3",0
"NDST4",0
"NDUFA1",-0.4505
"NDUFA1",-0.4657
"NDUFA10",0.7934
"NDUFA11",-0.1911
"NDUFA12",0
"NDUFA13",-0.2763
"NDUFA2",-0.1799
"NDUFA2",-0.147
"NDUFA3",-0.9894
"NDUFA4",-0.1942
"NDUFA4",-0.2279
"NDUFA4L2",0
"NDUFA5",-0.1695
"NDUFA6",-0.3015
"NDUFA6",-0.3072
"NDUFA7",-0.3727
"NDUFA8",-0.2479
"NDUFA9",0
"NDUFAB1",0
"NDUFAF1",0
"NDUFAF2",0
"NDUFAF3",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFAF6",0
"NDUFAF7",0
"NDUFAF8",0
"NDUFB1",0
"NDUFB10",-0.0349
"NDUFB11",0.102
"NDUFB2",-0.2454
"NDUFB3",-0.3062
"NDUFB4",-0.299
"NDUFB5",0
"NDUFB6",-0.4426
"NDUFB7",0
"NDUFB8",0
"NDUFB9",0
"NDUFC1",-0.3137
"NDUFC2",0
"NDUFC2-KCTD14",0
"NDUFS1",0
"NDUFS2",0
"NDUFS3",-0.018
"NDUFS4",0
"NDUFS5",-0.1034
"NDUFS6",0
"NDUFS7",-0.2105
"NDUFS7",-0.2918
"NDUFS8",0
"NDUFV1",-0.1076
"NDUFV2",0.0879
"NDUFV3",0
"NEAT1",0
"NEB",-0.5077
"NEBL",-1.9725
"NEBL",-0.1293
"NECAB1",0
"NECAB2",0
"NECAB3",0
"NECAP1",0
"NECAP2",-0.5049
"NECAP2",-0.1261
"NECL1",0
"NECL2",0
"NECTIN1",0
"NECTIN2",0
"NECTIN3",0
"NECTIN4",0
"NEDD1",0
"NEDD4",-2.4322
"NEDD4",-0.978
"NEDD4L",-3.2347
"NEDD8",-0.1032
"NEDD8",-0.2141
"NEDD8",-0.0538
"NEDD9",-0.1841
"NEDL1",0
"NEFH",0
"NEFL",-0.0726
"NEFL",-1.763
"NEFM",0.0395
"NEFM",-1.5867
"NEGR1",0.1015
"NEIL1",0
"NEIL2",0
"NEIL3",0.0344
"NEK1",0
"NEK10",0
"NEK11",0
"NEK2",0
"NEK3",0
"NEK4",-0.3269
"NEK4",-1.8679
"NEK5",0
"NEK6",0.5155
"NEK7",0
"NEK8",0
"NEK9",0
"NELFA",0
"NELFB",0
"NELFCD",0
"NELFE",0
"NELL1",0
"NELL2",0
"NEMF",0
"NEMO",0
"NEMP1",0
"NEMP2",0
"NENF",0
"NEO1",0.1545
"nephropontin",0
"NEPRO",0
"NES",-0.2395
"NESCA",0
"NESG1",0
"neshbp",0
"NET-2",0
"NET-6",0
"NET-7",0
"NET1",-0.1868
"NETO1",-0.1952
"NETO2",-0.9158
"NETO2",0.0871
"NEU1",0
"NEU2",0
"NEU3",0
"NEU4",-0.0503
"NEU4",-0.3493
"NEUD4",0
"NEUREXIN II",0
"NEURL1",0
"NEURL1B",0
"NEURL2",0
"NEURL3",0
"NEURL4",0
"NEUROD1",0.0153
"NEUROD2",-0.3201
"NEUROD2",-0.2051
"NEUROD4",0.0144
"NEUROD4",0.1206
"NEUROD6",0.1231
"NEUROG1",3.8135
"NEUROG2",0.1098
"NEUROG3",-1.8523
"NEXN",0
"NF-ATcC",0
"NF-kappa-B",0
"NF1",0
"NF2",0
"NFAM1",0.0719
"NFASC",0
"NFAT1",0
"NFAT5",0.5674
"NFAT5",-0.3517
"NFATC1",-0.381
"NFATC1",0.3773
"NFATC2",-0.123
"NFATC2IP",-0.5661
"NFATC2IP",-0.4369
"NFATC3",-0.5302
"NFATC3",-0.5331
"NFATC4",-0.1573
"NFE2",0.661
"NFE2L1",-1.0358
"NFE2L1",-0.2139
"NFE2L1",-0.5945
"NFE2L2",-0.1583
"NFE2L3",1.1048
"NFE2L3",-0.1439
"NFE4",0
"NFI",0
