"Gene","ATF7"
"DPP4",-0.2816
"DPP6",0
"DPP7",0
"DPP8",0
"DPP9",0
"DPPA2",0
"DPPA3",0
"DPPA3P1",0
"DPPA4",0
"DPPA5",0
"DPRX",0
"DPT",0
"DPY19L1",0
"DPY19L2",0
"DPY19L2P1",0
"DPY19L2P2",0
"DPY19L2P4",0
"DPY19L3",0
"DPY19L4",0
"DPY30",0
"DPYD",-0.1081
"DPYD",-0.2315
"DPYS",0
"DPYSL2",0
"DPYSL3",0
"DPYSL4",0
"DPYSL5",0
"DQ680071",0
"DQX1",0
"DR1",-0.7036
"DR1",0.6475
"DR3",0
"DR422536",0
"DR760832",0
"DRAM1",0
"DRAM2",0
"DRAP1",0.1275
"DRAXIN",0
"DRC1",0
"DRC3",0
"DRC7",0
"DRCTNNB1A",0
"DRD1",0
"DRD2",0
"DRD3",-0.1577
"DRD4",-0.3445
"DRD4",-0.6131
"DRD5",-0.0278
"DRD5",-0.0968
"DREV1",0
"DRG1",0
"DRG2",0
"DRGX",0
"DRICH1",0
"DRIL2",0
"DRIP80",0
"DRIP92",0
"DRM",0
"DROSHA",0
"DRP2",0
"DRPLA",0
"DRT",0
"DRY12",0
"DSC1",2.9171
"DSC2",0.4284
"DSC3",-0.2901
"DSCAM",0
"DSCAML1",0.0262
"DSCC1",0
"DSCR1",-0.7199
"DSCR1L2",0.166
"DSCR1L2",0.4586
"DSCR3",0
"DSCR4",0
"DSCR5b",0
"DSCR6",0
"DSE",0
"DSG1",0.3817
"DSG2",0
"DSG3",0
"DSG4",-0.3311
"DSIPI",0
"DSN1",0
"DSP",0
"DSPG3",0
"DSPP",0
"DST",0
"DSTN",0
"DSTYK",0
"DTD1",0
"DTD2",0
"DTHD1",0
"DTL",0.3624
"DTN-B2",0
"DT0.0",0.0757
"DT0.0",-0.6596
"DTNB",0.144
"DTNB",0.0024
"DTNBP1",0
"DTWD1",0
"DTWD2",0
"DTX1",0
"DTX2",0
"DTX3",-0.9066
"DTX3L",0
"DTX4",-0.2337
"DTYMK",0
"DUOX1",0
"DUOX2",0
"DUOXA1",0
"DUOXA2",0
"DUPD1",0
"DUS1L",0
"DUS2",0
"DUS2L",-0.5749
"DUS3L",0
"DUS4L",0
"DUSP1",1.2942
"DUSP10",0.203
"DUSP10",-0.0421
"DUSP12",0
"DUSP13",0.2073
"DUSP14",0
"DUSP15",0
"DUSP16",0
"DUSP18",0
"DUSP19",0
"DUSP2",-0.1962
"DUSP2",-0.3992
"DUSP21",0
"DUSP22",0
"DUSP23",0
"DUSP26",0
"DUSP27",0
"DUSP28",0
"DUSP3",0
"DUSP4",-0.1627
"DUSP5",-0.5207
"DUSP6",0.2274
"DUSP7",0
"DUSP8",0
"DUSP9",0
"DUT",0
"DUX1",0
"DUX2",0
"DUX3",-0.6278
"DUX4",0
"DUX4L2",0
"DUX4L24",0
"DUX4L3",0
"DUX4L4",0
"DUX4L5",0
"DUX4L6",0
"DUX4L7",0
"DUXA",0
"DVL1",-0.2562
"DVL1",-4.2827
"DVL2",0
"DVL3",-0.1059
"DVL3",-0.4882
"DVS27",0
"DXO",0
"DXS6984E",0
"DXS9879E",0
"DYDC1",0
"DYDC2",0
"DYM",-0.0666
"DYM",-0.5027
"DY0.0P",0
"DYNC1H1",0
"DYNC1I1",-0.3088
"DYNC1I1",-0.3721
"DYNC1I2",0
"DYNC1LI1",0
"DYNC1LI2",0
"DYNC2H1",-0.6854
"DYNC2H1",0.2195
"DYNC2LI1",0
"DYNLL1",0.0217
"DYNLL1",0.0418
"DYNLL1-AS1",0
"DYNLL2",0
"DYNLRB1",0
"DYNLRB2",0
"DYNLT1",0
"DYNLT3",0
"DYRK1A",0
"DYRK1B",-0.1664
"DYRK2",0
"DYRK3",-0.1776
"DYRK3",0.1664
"DYRK4",-1.6564
"DYSF",0.1307
"DYSF",1.3624
"dystrophin",0
"DYTN",0
"DYX1C1",0
"DZANK1",0
"DZIP1",0
"DZIP1L",0
"DZIP3",0
"E2F1",0.9007
"E2F2",-0.8375
"E2F2",-1.3068
"E2F3",0.0618
"E2F4",-1.5237
"E2F4",-0.6468
"E2F5",-0.4908
"E2F6",-0.5395
"E2F7",-1.8512
"E2F8",-0.3638
"E2IG3",0
"E2IG4",0
"E2IG5",0
"E2k",0
"E4F1",1.1743
"EAA3",0
"Eab1",0
"EAF1",-0.1732
"EAF1",-0.2666
"EAF1",0.1477
"EAF1-AS1",0
"EAF2",-0.7075
"EAP30",0
"EAPP",0
"EARS2",0
"EB386378",0
"EBAG9",0
"EBF",0
"EBF1",0.0964
"EBF2",-0.0377
"EBF3",0.065
"EBF3",0.0904
"EBF4",0
"EBI3",-0.1379
"EBI3",-0.7344
"EBLN2",0
"EB0.01BP2",0
"EBP",0
"EBP1",0
"EBPL",0
"EC45",0
"ECAC1",0
"ECD",0.1992
"ECE1",0
"ECE2",0
"ECEL1",0
"ECH1",0
"ECHDC1",0
"ECHDC2",0
"ECHDC3",0
"ECHS1",0
"ECI1",0
"ECI2",0
"ECM1",0
"ECM2",0
"ECOP",0.1557
"ECRG4",0
"ECSCR",0
"ECSIT",-2.1126
"ECT2",-0.8887
"ECT2",-0.3407
"ECT2",0.081
"ECT2L",0
"ED1",0
"EDA",-0.0134
"EDA",-0.2558
"EDA2R",-0.403
"EDAG",0
"EDAR",0
"EDARADD",0
"EDC3",0
"EDC4",0
"EDD",0
"EDDM3A",0
"EDDM3B",0
"EDEM1",0.7207
"EDEM1",-0.3141
"EDEM2",0
"EDEM3",0
"EDF1",-0.0074
"EDG1",-0.3559
"EDG3",0
"EDG4",0.0213
"EDG5",0
"EDG6",0
"EDG7",-0.0067
"EDG7",-0.1929
"EDG7",0.2093
"EDG8",0.0843
"EDG8",0.7107
"EDIL3",0
"EDN1",-0.3101
"EDN2",-0.962
"EDN3",0
"EDNRA",-0.2096
"EDNRA",-0.3278
"EDNRB",0
"EDR1",0
"EDRF1",0
"EEA1",0.0345
"EEA1",0.0826
"EED",0.1536
"EEF1A1",0
"EEF1A1L14",0
"EEF1A2",0
"EEF1AKMT1",0
"EEF1B2",0
"EEF1D",-0.0787
"EEF1D",-0.0643
"EEF1E1",0.5263
"EEF1G",0
"EEF2",-0.0397
"EEF2K",0
"EEF2KMT",0
"EEFSEC",0
"EEN-B2-L4",0
"EEPD1",0
"EFCAB1",0
"EFCAB10",0
"EFCAB11",0
"EFCAB12",0
"EFCAB13",0
"EFCAB14",0
"EFCAB2",0
"EFCAB3",0
"EFCAB6",0
"EFCAB7",0
"EFCAB9",0
"EFCC1",0
"EFEMP1",-0.114
"EFEMP2",0
"EFHA1",0.1924
"EFHB",0
"EFHC1",0.1664
"EFHC2",0
"EFHD1",0
"EFHD2",-0.2095
"EFHD2",-0.6365
"EFL1",0
"EF0.01",-0.0659
"EF0.01",6.8336
"EF0.02",-0.0299
"EF0.03",-0.3191
"EF0.04",0
"EF0.05",-0.2526
"EF0.05",-0.1641
"EFNB1",-0.2481
"EFNB2",-0.5777
"EFNB2",0.2423
"EFNB3",0
"EFR3A",0
"EFR3B",0
"EFS",-1.4164
"EFTUD2",0
"EGF",-0.2704
"EGFL6",0
"EGFL7",0.128
"EGFL8",0
"EGFLAM",0
"EGFR",0
"EGLN1",-0.2291
"EGLN1",-1.8999
"EGLN2",0
"EGLN3",-0.0162
"EGR1",2.6963
"EGR2",0.1308
"EGR3",0.4787
"EGR4",0.0743
"EHBP1",0
"EHBP1L1",0
"EHD1",-0.5311
"EHD2",0
"EHD3",0.0996
"EHD4",-2.358
"EHF",-0.2236
"EHHADH",0
"EHM2",0
"EHMT1",-0.3231
"EHMT1",-0.817
"EHMT1-IT1",0
"EHMT2",0.0916
"EHMT2",-0.0438
"EHMT2",-0.0892
"EI24",0.5948
"EID1",0.1328
"EID2",0.0956
"EID2B",0.047
"EID3",-0.274
"EIF1",-0.1151
"EIF1",-0.1062
"EIF1AD",0
"EIF1AX",0
"EIF1AY",0
"EIF1B",0
"EIF2A",0
"EIF2AK1",0
"EIF2AK2",-3.9394
"EIF2AK2",-0.541
"EIF2AK3",0.1203
"EIF2AK4",0
"EIF2B1",0
"EIF2B2",0
"EIF2B3",0
"EIF2B4",0
"EIF2B5",0.249
"EIF2C1",-0.3214
"EIF2C1",1.4091
"EIF2C2",0.2426
"EIF2C3",-0.0138
"EIF2C4",0.3055
"EIF2C4",0.4744
"EIF2D",0
"EIF2S1",0
"EIF2S2",0
"EIF2S3",0
"eIF3",0
"EIF3A",0
"EIF3B",0
"EIF3C",0
"EIF3CL",0
"EIF3D",0
"EIF3E",0
"EIF3F",0
"EIF3G",0
"EIF3H",0
"EIF3I",0
"EIF3J",0
"EIF3K",0
"EIF3L",0
"EIF3M",0
"EIF3S1",0.0943
"EIF3S10",0.1547
"EIF3S12",0.0324
"EIF3S12",-0.1374
"EIF3S8",0.016
"EIF3S8",-0.0431
"EIF4A1",0
"EIF4A2",0
"EIF4A3",0
"EIF4B",0
"EIF4E",0.7753
"EIF4E",0.3292
"EIF4E1B",0
"EIF4E2",-0.0023
"EIF4E3",0
"EIF4EBP1",0.3217
"EIF4EBP2",-0.1736
"EIF4EBP2",-0.8235
"EIF4EBP3",0
"EIF4ENIF1",0
"EIF4G1",0
"EIF4G2",0.2114
"EIF4G3",0.0829
"EIF4G3",-1.025
"EIF4H",0
"EIF5",0
"EIF5A",0
"EIF5A2",-0.0303
"EIF5AL1",0
"EIF5B",-1.0902
"eIF6",0
"EIF6",0
"EKI1",0
"EL953211",0
"ELA1",-0.5946
"ELA2",0
"ELAC1",-0.4285
"ELAC2",0
"ELANE",0
"ELAVL1",4.1503
"ELAVL1",-0.3205
"ELAVL2",-0.232
"ELAVL2",-0.0355
"ELAVL3",0
"ELAVL4",0
"ELF1",-0.5809
"ELF2",-0.0323
"ELF3",-1.0022
"ELF4",-0.9554
"ELF4",0.2354
"ELF5",-0.0549
"ELF5",-0.3997
"ELF5",0.1302
"ELFN1",0
"ELFN2",0
"ELK1",-0.2504
"ELK3",0.0243
"ELK4",0.7181
"ELL",-0.7048
"ELL",-0.0698
"ELL2",0.001
"ELL2",-0.155
"ELL3",-1.5979
"ELL3",-0.7425
"ELMO1",0
"ELMO2",0
"ELMO3",-0.6329
"ELMOD1",0
"ELMOD2",0
"ELMOD3",0
"ELMSAN1",0
"ELN",0
"ELOF1",0.6861
"ELOVL1",0
"ELOVL2",0
"ELOVL3",0
"ELOVL4",0.7531
"ELOVL5",0
"ELOVL6",0.828
"ELOVL7",0
"ELP2",0
"ELP3",-0.1735
"ELP3",-0.5368
"ELP4",0.3364
"ELP5",0
"ELP6",0
"ELSPBP1",0
"EMB",0
"EMC1",0
"EMC10",0
"EMC2",0
"EMC3",0
"EMC4",0
"EMC6",0
"EMC7",0
"EMC8",0
"EMC9",0
"EMCN",0
"EMD",0
"EME1",0
"EME2",0
"EMG1",0
"EMID1",0
"EMILIN1",0.4815
"EMILIN2",-0.0608
"EMILIN3",-0.4373
"EML1",0.8956
"EML2",0.7948
"EML3",0
"EML4",0
"EML6",0
"EMP1",-0.18
"EMP2",-0.6568
"EMP3",0
"EMR1",0
"EMR2",0
"EMSY",0
"EMX1",1.6242
"EMX2",0.2237
"EN1",-0.2444
"EN2",-0.5927
"E0.0H",0.1153
"E0.0H",0.4048
"E0.0M",0
"ENC1",1.2406
"ENC1",-0.8065
"ENDOD1",0
"ENDOG",0
"ENDOGL2",0
"endothelin-A receptor delta 3-4",0
"ENDOU",0
"ENDOV",0
"ENG",-0.5202
"ENGASE",0
"ENHO",0
"ENKD1",0
"ENKUR",0
"ENO1",0.0761
"ENO1",0.0649
"ENO1B",0
"ENO1L1",0
"ENO2",0
"ENO3",0
"ENOPH1",0
"ENOSF1",0
"ENOX1",0
"ENOX2",0
"ENPEP",0
"ENPP1",0.3146
"ENPP1",-0.5221
"ENPP2",0
"ENPP3",0
"ENPP4",0
"ENPP5",0
"ENPP6",0
"ENPP7",0
"ENSA",0
"ENST00000219090",0
"ENST00000253461",0
"ENST00000258451",0
"ENST00000258869",0
"ENST00000269290",0
"ENST00000270031",0
"ENST00000273009",0
"ENST00000287912",0
"ENST00000293743",0
"ENST00000296446",0
"ENST00000303521",0
"ENST00000309178",0
"ENST00000311275",0
"ENST00000312876",0
"ENST00000313664",0
"ENST00000318245",0
"ENST00000319327",0
"ENST00000319763",0
"ENST00000319778",0
"ENST00000322446",0
"ENST00000324808",0
"ENST00000324928",0
"ENST00000327574",0
"ENST00000330381",0
"ENST00000331733",0
"ENST00000331736",0
"ENST00000335883",0
"ENST00000339363",0
"ENST00000339388",0
"ENST00000340249",0
"ENST00000340621",0
"ENST00000341045",0
"ENST00000342409",0
"ENST00000343253",0
"ENST00000344759",0
"ENST00000344859",0
"ENST00000355232",0
"ENST00000357132",0
"ENST00000357303",0
"ENST00000357778",0
"ENST00000360201",0
"ENST00000368172",0
"ENST00000368503",0
"ENST00000369334",0
"ENST00000369399",0
"ENST00000370094",0
"ENST00000370217",0
"ENST00000370659",0
"ENST00000370857",0
"ENST00000370911",0
"ENST00000371264",0
"ENST00000371327",0
"ENST00000372165",0
"ENST00000373287",0
"ENST00000374747",0
"ENST00000374976",0
"ENST00000375678",0
"ENST00000376598",0
"ENST00000377836",0
"ENST00000382123",0
"ENST00000382881",0
"ENST00000383497",0
"ENST00000383748",0
"ENST00000390369",0
"ENST00000390629",0
"ENST00000391338",0
"ENST00000391366",0
"ENST00000391418",0
"ENST00000392994",0
"ENST00000393610",0
"ENST00000394494",0
"ENST00000395137",0
"ENST00000395260",0
"ENST00000395270",0
"ENST00000398769",0
"ENST00000399573",0
"ENST00000399686",0
"ENST00000401432",0
"ENST00000401649",0
"ENST00000401851",0
"ENST00000403017",0
"ENST00000405592",0
"ENST00000406610",0
"ENST00000407600",0
"ENST00000409736",0
"ENST00000412051",0
"ENST00000412431",0
"ENST00000412449",0
"ENST00000412600",0
"ENST00000412698",0
"ENST00000413178",0
"ENST00000413847",0
"ENST00000414055",0
"ENST00000414725",0
"ENST00000414736",0
"ENST00000415891",0
"ENST00000416025",0
"ENST00000416446",0
"ENST00000416501",0
"ENST00000417060",0
"ENST00000417915",0
"ENST00000422725",0
"ENST00000424686",0
"ENST00000424947",0
"ENST00000424972",0
"ENST00000425276",0
"ENST00000427175",0
"ENST00000432203",0
"ENST00000433332",0
"ENST00000435941",0
"ENST00000436453",0
"ENST00000437974",0
"ENST00000440584",0
"ENST00000440601",0
"ENST00000440703",0
"ENST00000440834",0
"ENST00000440988",0
"ENST00000442121",0
"ENST00000442764",0
"ENST00000443124",0
"ENST00000443689",0
"ENST00000444227",0
"ENST00000445400",0
"ENST00000445903",0
"ENST00000446664",0
"ENST00000448309",0
"ENST00000448477",0
"ENST00000449089",0
"ENST00000450802",0
"ENST00000450900",0
"ENST00000451472",0
"ENST00000453171",0
"ENST00000458238",0
"ENST00000458619",0
"ENST00000463407",0
"ENST00000464873",0
"ENST00000469044",0
"ENST00000478922",0
"ENST00000479241",0
"ENST00000479870",0
"ENST00000480218",0
"ENST00000481490",0
"ENST00000482713",0
"ENST00000488380",0
"ENST00000490693",0
"ENTHD1",0
"ENTPD1",0.0736
"ENTPD2",0
"ENTPD3",-0.089
"ENTPD3",-2.2055
"ENTPD4",0
"ENTPD5",0.1299
"ENTPD5",-0.0514
"ENTPD6",0
"ENTPD7",-0.2985
"ENTPD7",-0.2347
"ENTPD8",-0.2923
"ENY2",-0.1392
"ENY2",0.0243
"EOGT",0
"EOMES",0.0351
"EOS",0
"EP300",0.5445
"EP400",1.0679
"EPAS1",-0.0518
"EPAS1",-0.2081
"EPB4.1",0
"EPB41",-0.1516
"EPB41",0.0197
"EPB41L1",-0.242
"EPB41L1",0.1944
"EPB41L2",-0.6328
"EPB41L3",-0.1728
"EPB41L4",0
"EPB41L4A",0
"EPB41L4B",0.0831
"EPB41L4B",0.194
"EPB41L5",0
"EPB42",0
"EPC1",0.0934
"EPC2",0.2145
"EPCAM",0
"EPDR1",0
"EPG5",0
"EPGN",0.2257
"EPHA1",0
"EPHA2",-1.652
"EPHA3",0
"EPHA4",0
"EPHA5",0.1018
"EPHA5",0.0496
"EPHA7",0
"EPHA8",0
"EphB1",0
"EPHB1",0
"EPHB2",-0.0335
"EPHB3",-0.8844
"EPHB4",-0.9693
"EPHB6",0
"EPHX1",0
"EPHX2",0.5973
"EPHX3",0
"EPHX4",0
"EPIM",0
"EPLG8",0
"EPLIN",0
"EPM2A",0
"EPM2AIP1",0
"EPN1",0
"EPN2",0
"EPN3",0.1393
"EPN3",-0.6267
"EPO",0.0036
"EPOR",0
"EPPIN",0
"EPPIN1",0
"EPPIN3",0
"EPPK1",0
"EPR1",0
"EPRS",0.4026
"EPS15",-0.1277
"EPS15",-0.0032
"EPS15L1",0
"EPS15R",0
"EPS8",0.0986
"EPS8L1",0
"EPS8L2",-0.2851
"EPS8L3",-0.6552
"epsilon-FD",0
"EPSIN",0
"EPSTI1",0
"EPX",0
"EPYC",0
"EQTN",0
"ER81",0
"ERAL1",0
"ERAP1",0
"ERAP2",0
"ERAS",0
"ERBB2",0
"ERBB3",0.1515
"ERBB4",-0.3753
"ERBIN",0
"ERC1",-0.1319
"ERC2",0
"ERCC1",0
"ERCC2",-0.8887
"ERCC2",-0.4987
"ERCC3",0.3722
"ERCC4",0
"ERCC5",0.1225
"ERCC6",0.1056
"ERCC6L",0
"ERCC6L2",0
"ERCC8",-0.4084
"EREG",-0.1595
"EREG",0.1079
"ERF",0.228
"ERG",-0.1327
"ERG",-0.0231
"ERG-1",0
"ERG1",0
"ERG2",0
"ERGIC1",0
"ERGIC2",0.1654
"ERGIC3",0
"ERGL",0
"ERH",0
"ERI1",0
"ERI2",0
"ERI3",0
"ERICH1",0
"ERICH2",0
"ERICH3",0
"ERICH4",0
"ERICH5",0
"ERICH6",0
"ERICH6B",0
"ERK",0
"ERK1",0
"ERLEC1",0
"ERLIN1",0
"ERLIN2",0
"erm",0
"ERMAP",0
"ERMARD",0
"ERMN",0
"ERMP1",0
"ERN1",-0.0705
"ERN1",-0.3208
"ERN1",-0.1493
"ERN2",0.8401
"ERO1-L(BETA)",0
"ERO1A",0
"ERO1B",0
"ERO1L",0
"ERO1LB",-0.0491
"ERO1LB",-0.0523
"ERP27",0
"ERP29",0
"ERP44",0
"ERRB2",0
"ERRFI1",0.3285
"ERRG2",0
"ERV3-1",0
"ERVFRD-1",0
"ERVH-6",0
"ERVK-6",0
"ERVMER34-1",0
"ERVV-1",0
"ERVV-2",0
"ERVW-1",0
"ESAM",0
"ESCO1",0
"ESCO2",-0.1606
"ESD",0.2163
"ESE-1",0
"ESE-3",0
"ESF1",0.6939
"ESM1",0
"ESP13.2",0
"ESPL1",-1.1018
"ESPL1",-0.1335
"ESPN",0
"ESPNL",0
"ESR",0
"ESR1",0
"ESR2",-0.3903
"ESRG",0
"ESRP1",0
"ESRP2",0
"ESRRA",0
"ESRRB",-0.2752
"ESRRG",-0.5571
"EST-YD1",0
"estrogen receptor-related protein",0
"ESX1",-0.7276
"ESYT1",0
"ESYT2",0
"ESYT3",0
"ET",0
"ET(B)R-LP-2",0
"ETAA1",0
"ETAA16",0
"ETF1",0
"ETFA",-2.0544
"ETFA",0.2946
"ETFB",0
"ETFBKMT",0
"ETFDH",0
"ETFRF1",0
"ETHE1",0
"ETL",0
"ETNK1",-0.0711
"ETNK1",-0.2913
"ETNK2",0
"ETNPPL",0
"ETS1",-0.3885
"ETS1",-0.368
"ETS1",-0.7534
"ETS2",0.4155
"ETS2",2.5897
"ETV1",0.1177
"ETV1",-0.1429
"ETV2",0
"ETV3",-0.8822
"ETV3L",0
"ETV4",0.8895
"ETV5",-0.0464
"ETV6",0.0372
"ETV6",-0.0414
"ETV6-NTRK3 fusion",0
"ETV7",0.0778
"EVA1",-0.8675
"EVA1",0.2915
"EVA1A",0
"EVA1B",0
"EVA1C",0
"EVC",0.0948
"EVC",0.0314
"EVC2",0
"Evi-1",0
"EVI1",-0.3076
"EVI1",0.2922
"EVI1",-0.3388
"EVI27",0
"EVI2A",0
"EVI2B",-0.2819
"EVI5",0
"EVI5L",-0.4722
"EVL",0
"EVPL",-0.3084
"EVPLL",0
"EVX1",-3.0978
"EVX2",0
"EWSR1",-2.1299
"EWSR1",-0.3666
"EWSZSG fusion",0
"EXD1",0
"EXD2",0
"EXD3",0
"EXO1",-0.178
"EXO5",0
"EXOC1",0
"EXOC2",0
"EXOC3L1",0
"EXOC3L2",0
"EXOC3L4",0
"EXOC4",-1.638
"EXOC5",0
"EXOC6",-0.298
"EXOC6",-0.2945
"EXOC6B",0
"EXOC7",0
"EXOC8",-0.0983
"EXOC8",-0.938
"EXOG",0
"EXOSC1",0
"EXOSC10",-0.0071
"EXOSC2",0
"EXOSC3",0
"EXOSC4",-0.2298
"EXOSC5",-0.0172
"EXOSC6",-0.3467
"EXOSC7",0.9589
"EXOSC7",-0.142
"EXOSC8",0
"EXOSC9",0.3804
"EXPH5",-0.3438
"EXT1",-0.045
"EXT1",-2.0474
"EXT2",0.257
"EXTL1",0
"EXTL2",-0.0743
"EXTL3",0
"EY892390",0
"EYA1",0.0818
"EYA1C",0
"EYA2",-0.0251
"EYA3",-0.0926
"EYA4",0.0733
"EYA4",0.0585
"EYS",0
"EZH1",-0.0234
"EZH2",0.2607
"EZR",0
"F004222",0
"F005050",0
"F007155",0
"F017995",0
"F022991",0
"F026402",0
"F029778",0
"F034956",0
"F035625",0
"F037195",0
"F040105",0
"F052151",0
"F053356",0
"F055000",0
"F059252",0
"F059274",0
"F064243",0
"F064491",0
"F070588",0
"F070618",0
"F072468",0
"F074264",0
"F074382",0
"F077954",0
"F083105",0
"F10",0
"F101434",0
"F11",0
"F11R",1.2812
"F11R",-0.3479
"F12",0
"F13A1",0
"F13B",0
"F17127_1",0
"F2",0
"F2R",0.0217
"F2RL1",-0.5663
"F2RL2",0
"F2RL3",-0.2535
"F3",0.6243
"F5",0
"F7",0
"F8",0
"F8A1",-0.5716
"F8A2",0
"F9",0
"FA2H",0
"FAAH",0
"FAAH2",0
"FAAP100",0
"FAAP20",0
"FAAP24",0
"FABP1",0
"FABP12",0
"FABP2",0
"FABP3",-0.2945
"FABP4",0.0776
"FABP5",0.1967
"FABP5P1",0
"FABP5P3",0
"FABP5P7",0
"FABP6",0
"FABP7",0
"FABP9",0
"FACL1",0
"FACL5",0
"FACTP140",0
"FADD",0
"FADS1",-1.0492
"FADS1",-0.7359
"FADS2",0
"FADS3",0
"FAF1",1.8858
"FAF2",0
"FAH",1.5773
"FAHD1",0
"FAHD2A",0
"FAHD2B",0
"FAIM",0
"FAIM2",0
"FALZ",0
"FAM100B",-0.0734
"FAM101A",0.5291
"FAM101A",0.0716
"FAM101B",-0.0306
"FAM101B",-0.8457
"FAM102A",-0.376
"FAM102B",0
"FAM103A1",0
"FAM104A",-3.3592
"FAM104A",-0.2969
"FAM104B",0
"FAM105A",0
"FAM106A",0.1513
"FAM107A",-0.2833
"FAM107A",0.0096
"FAM107A",0.207
"FAM107B",0
"FAM108B1",0
"FAM109A",0
"FAM109B",0.0047
"FAM110A",0
"FAM110B",0
"FAM110C",0.2398
"FAM110C",-0.8366
"FAM110D",0
"FAM111A",-0.1898
"FAM111A",-0.3127
"FAM111B",0.1093
"FAM113B",0.1876
"FAM114A1",0.1967
"FAM114A1",0.0342
"FAM114A2",0
"FAM115A",0
"FAM117A",0
"FAM117B",0
"FAM118A",-0.296
"FAM118B",0
"FAM119A",0
"FAM119B",-0.4264
"FAM119B",-0.0726
"FAM11B",-0.215
"FAM120A",0
"FAM120AOS",0
"FAM120B",-0.3032
"FAM120B",-0.3854
"FAM120C",0
"FAM122A",0
"FAM122B",0
"FAM122C",0
"FAM123A",-0.1292
"FAM123B",0.2158
"FAM124A",0
"FAM124B",0
"FAM126A",0
"FAM126B",0
"FAM127A",-0.418
"FAM127A",-0.8668
"FAM127B",0
"FAM127C",0
"FAM128B",0
"FAM129A",0.173
"FAM129B",0
"FAM131A",0
"FAM131B",0
"FAM131C",0
"FAM132A",0
"FAM133A",0
"FAM133B",0
"FAM134A",0
"FAM134B",0
"FAM134C",0
"FAM135A",0
"FAM135B",0
"FAM136A",0
"FAM136B",0
"FAM138A",0
"FAM13A",0
"FAM13B",0
"FAM13C",0
"FAM149A",0
"FAM149B1",0
"FAM14A",-0.3283
"FAM150A",0
"FAM150B",0
"FAM151A",0
"FAM151B",0
"FAM153A",0
"FAM153B",0
"FAM155A",0
"FAM155B",0
"FAM156A",0
"FAM156B",0
"FAM157A",0
"FAM157B",0
"FAM158A",0
"FAM159A",0
"FAM159B",0
"FAM160A1",0
"FAM160A2",0
"FAM160B1",0
"FAM160B2",0
"FAM161A",0
"FAM162A",0
"FAM162B",0
"FAM163A",0
"FAM163B",0
"FAM165B",0
"FAM166A",0
"FAM166B",0
"FAM167A",0
"FAM167A-AS1",0
"FAM167B",0
"FAM168A",0
"FAM168B",0
"FAM169A",0
"FAM169B",0
"FAM170A",0
"FAM170B",0
"FAM171A1",0
"FAM171A2",0
"FAM171B",0
"FAM172A",0
"FAM173A",0
"FAM173B",0
"FAM174A",0
"FAM174B",0
"FAM175A",0
"FAM175B",0
"FAM176A",0
"FAM176B",0
"FAM177A1",0
"FAM177B",0
"FAM178B",0
"FAM179A",0
"FAM179B",0
"FAM180A",0
"FAM181A",0
"FAM181B",0
"FAM183A",0
"FAM183BP",0
"FAM184A",0
"FAM184B",0
"FAM185A",0
"FAM186A",0
"FAM186B",0
"FAM187B",0
"FAM188A",0
"FAM188B",0
"FAM189A1",0
"FAM189A2",0
"FAM189B",0
"FAM192A",0
"FAM193A",0
"FAM196A",0
"FAM196B",0
"FAM198A",0
"FAM198B",0
"FAM199X",0
"FAM19A1",0
"FAM19A2",0
"FAM19A3",0
"FAM19A4",0
"FAM19A5",0
"FAM200A",0
"FAM200B",0
"FAM204A",0
"FAM205A",0
"FAM205BP",0
"FAM205C",0
"FAM206A",0
"FAM207A",0
"FAM208B",0
"FAM209A",0
"FAM209B",0
"FAM20A",0
"FAM20B",0
"FAM20C",0
"FAM210A",0
"FAM210B",0
"FAM212B",0
"FAM213A",0
"FAM214A",0
"FAM214B",0
"FAM216A",0
"FAM216B",0
"FAM217A",0
"FAM217B",0
"FAM218A",0
"FAM219A",0
"FAM219B",0
"FAM21A",0
"FAM21C",0
"FAM220A",0
"FAM221A",0
"FAM221B",0
"FAM222A",0
"FAM222B",0
"FAM223A",0
"FAM223B",0
"FAM226B",0
"FAM227A",0
"FAM227B",0
"FAM228A",0
"FAM229A",0
"FAM229B",0
"FAM22A",0
"FAM234A",0
"FAM234B",0
"FAM24A",0
"FAM24B",0
"FAM25A",0
"FAM25BP",0
"FAM25C",0
"FAM25G",0
"FAM26D",0
"FAM26E",0
"FAM26F",0
"FAM27C",0
"FAM27E3",0
"FAM32A",0.0834
"FAM35A",-0.8116
"FAM35A",-0.3672
"FAM3A",0
"FAM3B",0
"FAM3C",-0.0424
"FAM3C",-0.8172
"FAM3C",-1.4282
"FAM3D",0
"FAM40B",-0.2584
"FAM43A",0
"FAM43B",1.018
"FAM43B",0.106
"FAM45A",0
"FAM45B",0
"FAM46A",0.9012
"FAM46B",-0.5814
"FAM46C",0
"FAM46D",0
"FAM47A",0
"FAM47B",0
"FAM47C",0
"FAM47DP",0
"FAM47E",0
"FAM48A",-0.6172
"FAM49A",-0.1743
"FAM49B",0.0759
"FAM50A",0
"FAM50B",0
"FAM53A",0
"FAM53B",4.2784
"FAM53B",-0.4773
"FAM53C",0
"FAM54A",-0.5772
"FAM57A",-2.3154
"FAM57B",0
"FAM58A",0
"FAM59A",0.1937
"FAM59A",0.3541
"FAM5C",0
"FAM60A",-0.2236
"FAM60A",0.178
