"Gene","RUNX2"
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",0.4605
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.3039
"SLC2A10",0
"SLC2A11",0
"SLC2A12",-0.1841
"SLC2A13",0
"SLC2A14",0
"SLC2A2",0
"SLC2A3",-0.3756
"SLC2A3",-0.3695
"SLC2A4",-0.2936
"SLC2A4",0.3212
"SLC2A4RG",0.4945
"SLC2A4RG",-0.9952
"SLC2A5",0
"SLC2A6",0
"SLC2A7",0
"SLC2A8",0
"SLC2A9",0
"SLC30A1",2.3464
"SLC30A1",-0.2978
"SLC30A10",0
"SLC30A2",0
"SLC30A3",0
"SLC30A4",0.0833
"SLC30A5",0
"SLC30A6",0
"SLC30A7",0
"SLC30A8",0
"SLC30A9",-0.309
"SLC31A1",0
"SLC31A2",0
"SLC32A1",0
"SLC33A1",-0.0244
"SLC34A1",0
"SLC34A3",0
"SLC35A1",-2.6124
"SLC35A1",0.0979
"SLC35A2",-0.4827
"SLC35A2",-0.0605
"SLC35A3",0
"SLC35A4",0
"SLC35A5",0
"SLC35B1",-0.1304
"SLC35B2",0.0191
"SLC35B3",0
"SLC35B4",0.029
"SLC35B4",-0.1536
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35D2",-0.418
"SLC35D3",0
"SLC35E1",0
"SLC35E2",0
"SLC35E2B",0
"SLC35E3",-0.0963
"SLC35E3",0.0754
"SLC35E4",-0.0738
"SLC35F1",0
"SLC35F2",0
"SLC35F3",0
"SLC35F4",0
"SLC35F5",0
"SLC35F6",0
"SLC35G1",0
"SLC35G2",0
"SLC35G3",0
"SLC35G5",0
"SLC35G6",0
"SLC36A1",0.0655
"SLC36A2",0
"SLC36A3",0
"SLC36A4",0
"SLC37A1",0
"SLC37A2",0
"SLC37A3",0.1991
"SLC37A3",-0.2355
"SLC37A3",-0.5499
"SLC37A4",0
"SLC38A1",0
"SLC38A10",0
"SLC38A11",0
"SLC38A2",-3.673
"SLC38A2",0.0233
"SLC38A3",0
"SLC38A4",0
"SLC38A5",-0.2498
"SLC38A6",0
"SLC38A7",0
"SLC38A8",0
"SLC38A9",0
"SLC39A1",0
"SLC39A10",0
"SLC39A11",0.9203
"SLC39A11",0.0367
"SLC39A12",0
"SLC39A14",0
"SLC39A2",0
"SLC39A3",0.2304
"SLC39A3",0.0142
"SLC39A3",0.043
"SLC39A4",0
"SLC39A5",0
"SLC39A6",6.4199
"SLC39A6",-0.772
"SLC39A7",0
"SLC39A8",0.7314
"SLC39A9",0.0194
"SLC3A1",0
"SLC3A2",0
"SLC40A1",0
"SLC41A1",0
"SLC41A2",0
"SLC41A3",0
"SLC43A1",0.2838
"SLC43A2",0.3812
"SLC43A2",0.1052
"SLC43A3",-1.2648
"SLC43A3",-0.9239
"SLC44A1",0
"SLC44A2",0
"SLC44A3",-1.127
"SLC44A4",0
"SLC44A5",0
"SLC45A2",0
"SLC45A3",0
"SLC45A4",0
"SLC46A1",0
"SLC46A2",0
"SLC46A3",0
"SLC47A1",0
"SLC47A2",0
"SLC48A1",0
"SLC4A1",0
"SLC4A10",0
"SLC4A11",0
"SLC4A1AP",0
"SLC4A2",0
"SLC4A4",0.0615
"SLC4A4",0.0732
"SLC4A5",0
"SLC4A7",0
"SLC4A8",0.0642
"SLC4A9",0
"SLC50A1",0
"SLC51A",0
"SLC51B",0
"SLC52A1",0
"SLC52A2",0
"SLC52A3",0
"SLC5A1",1.1671
"SLC5A10",0
"SLC5A11",0
"SLC5A12",0
"SLC5A2",-0.0423
"SLC5A3",0.0681
"SLC5A4",0
"SLC5A5",0
"SLC5A6",2.0005
"SLC5A6",-0.2283
"SLC5A7",0
"SLC5A8",0
"SLC5A9",0
"SLC6A1",0
"SLC6A11",0
"SLC6A12",0
"SLC6A13",0
"SLC6A14",-0.3211
"SLC6A15",0.1159
"SLC6A15",-0.1072
"SLC6A15",-0.0638
"SLC6A16",0
"SLC6A17",0
"SLC6A18",0.0444
"SLC6A19",0
"SLC6A2",0
"SLC6A20",0
"SLC6A3",0
"SLC6A4",0
"SLC6A5",0
"SLC6A6",0
"SLC6A7",0
"SLC6A8",-2.4833
"SLC6A8",0.7117
"SLC6A9",0
"SLC7A1",0
"SLC7A10",-0.036
"SLC7A11",0.131
"SLC7A13",0
"SLC7A14",0
"SLC7A2",0.1762
"SLC7A3",0
"SLC7A4",0
"SLC7A5",0.4482
"SLC7A6",-0.0565
"SLC7A6",-0.2034
"SLC7A6OS",0
"SLC7A7",0
"SLC7A8",-1.307
"SLC7A9",0
"SLC8A1",0.0151
"SLC8A1",-0.4588
"SLC8A2",0.1045
"SLC8A3",0
"SLC8B1",0
"SLC9A1",0
"SLC9A2",0
"SLC9A3",-0.0454
"SLC9A3R1",0.1173
"SLC9A3R2",0
"SLC9A4",0
"SLC9A5",0.4947
"SLC9A6",0
"SLC9A7",0
"SLC9A8",0
"SLC9A9",0.7824
"SLC9A9",0.2577
"SLC9B2",0
"SLC9C1",0
"SLC9C2",0
"SLCO1A2",-0.1631
"SLCO1B1",0
"SLCO1B3",0
"SLCO1B7",0
"SLCO1C1",0
"SLCO2A1",0
"SLCO2B1",0.0596
"SLCO3A1",-0.2929
"SLCO4A1",0.5108
"SLCO4C1",-0.3729
"SLCO4C1",-0.1137
"SLCO5A1",0.0696
"SLCO6A1",0
"SLF1",0
"SLF2",0
"SLFN11",-0.3123
"SLFN12",0
"SLFN13",0
"SLFN14",0
"SLFN5",-0.1067
"SLFNL1",0
"SLIRP",0
"SLIT1",0
"SLIT2",0
"SLITRK1",0
"SLITRK2",0
"SLITRK3",0
"SLITRK4",0
"SLITRK5",0
"SLITRK6",-2.3219
"SLK",0
"SLMAP",0
"SLMO2",0
"SLN",0
"SLP65",0
"SLPI",-0.261
"SLPI",-0.3533
"SLTM",0.1466
"SLTM",-3.5206
"SLU7",0
"SLURP1",1.5543
"SLX1B",0
"SLX4",0
"SLX4IP",0
"SMA3",0
"SMA4",0
"SMA5",0
"SMAC",0
"SMAD1",-0.9383
"SMAD1",-0.6664
"SMAD2",0.0023
"SMAD3",-2.1933
"SMAD3",-1.4397
"SMAD4",-0.0517
"SMAD5",0.175
"SMAD6",-0.3615
"SMAD7",-0.301
"SMAD9",0.0165
"SMAGP",0
"sMAP",0
"smap-2b",0
"smap-3",0
"SMAP1",0
"SMAP2",0
"SMARCA1",-4.8108
"SMARCA2",0.3431
"SMARCA2",-0.1068
"SMARCA4",-0.1059
"SMARCA4",0.0376
"SMARCA5",-0.8083
"SMARCA6",0
"SMARCAD1",-0.164
"SMARCAL1",1.8073
"SMARCB1",0.0663
"SMARCC1",-1.3286
"SMARCC1",-0.0672
"SMARCC2",0.162
"SMARCC2",-0.5048
"SMARCD1",0.1408
"SMARCD1",-1.2929
"SMARCD2",0.0495
"SMARCD3",0.5053
"SMARCE1",0
"SMARCF1",0
"SMART-3",0
"SMART-4",0
"SMC1A",-3.0617
"SMC1A",-0.6718
"SMC2",0
"SMC3",0
"SMC4",0
"SMC5",0
"SMC6",0.0513
"SMCHD1",0
"SMCO1",0
"SMCO2",0
"SMCO3",0
"SMCO4",0
"SMCP",0.1447
"SMCR7",0
"SMCR7L",-1.3531
"SMCR7L",-0.1944
"SMCR8",0
"SMCY",0
"SMDT1",0
"SMG1",0
"SMG5",-5.8093
"SMG6",0
"SMG7",0
"SMG8",0
"SMG9",0
"SMIM1",0
"SMIM10",0
"SMIM10L2A",0
"SMIM10L2B",0
"SMIM11A",0
"SMIM12",0
"SMIM13",0
"SMIM14",0
"SMIM15",0
"SMIM19",0
"SMIM21",0
"SMIM24",0
"SMIM3",0
"SMIM4",0
"SMIM5",0
"SMIM6",0
"SMIM7",0
"SMIM8",0
"SMIM9",0
"SMKR1",0
"SMLR1",0
"SMN1",0
"SMN2",0
"SMNDC1",0
"SMO",0.5042
"smoc1",0
"SMOC1",0.4704
"SMOC1",-1.6354
"SMOC2",0
"SMOH",0
"SMOX",0
"SMP1",0
"SMPD1",0
"SMPD2",0
"SMPD3",0
"SMPD4",0
"SMPDL3A",-0.6904
"SMPDL3A",-0.3704
"SMPDL3B",0.0419
"SMPX",0
"SMR3A",0
"SMR3B",0
"SMS",0
"SMS3",0
"SMTN",0
"SMTNL1",0
"SMTNL2",0
"SMU1",0
"SMUG1",0
"SMURF1",-0.2594
"SMURF1",-0.0218
"SMURF2",-0.4809
"SMURF2",-0.2168
"SMYD1",0.0542
"SMYD2",0
"SMYD3",-0.1504
"SMYD3",-3.7739
"SMYD4",0.8039
"SMYD4",0.464
"SMYD5",0.1584
"SN",0
"S0.0G1",-0.0858
"S0.0I1",0
"S0.0I2",0.0607
"S0.0I3",0
"S0.0P23",-1.1148
"S0.0P25",0
"S0.0P29",0
"S0.0P47",0
"S0.0P50",0
"S0.0P91",0
"S0.0PC1",-1.5308
"S0.0PC2",0.8387
"S0.0PC3",-0.4978
"S0.0PC4",0.0621
"S0.0PC4",-0.3995
"S0.0PC5",-2.7754
"S0.0PC5",0.2945
"S0.0PIN",0
"SNCA",0
"SNCAIP",0
"SNCB",0.2936
"SNCG",0
"SND1",-0.0821
"SND1-IT1",0
"SNED1",0
"SNF1LK",-0.4821
"SNF1LK",-1.1168
"SNF1LK",-4.4622
"SNF8",-0.0811
"SNFT",0.0761
"SNHG5",0
"SNHG8",-0.2951
"SNIP1",-0.0307
"SNIP1",-0.0486
"SNN",0
"SNORA10",0
"SNORA14A",0
"SNORA15",0
"SNORA16B",0
"SNORA17",0
"SNORA20",0
"SNORA22",0
"SNORA24",0
"SNORA25",0
"SNORA27",0
"SNORA29",0
"SNORA33",0
"SNORA35",0
"SNORA36A",0
"SNORA52",0
"SNORA5A",0
"SNORA5B",0
"SNORA5C",0
"SNORA60",0
"SNORA63",0
"SNORA65",0
"SNORA67",0
"SNORA69",0
"SNORA70",0
"SNORA70C",0
"SNORA9",0
"SNORD103A",0
"SNORD103B",0
"SNORD116-10",0
"SNORD116-20",0
"SNORD116-4",0
"SNORD116-6",0
"SNORD123",0
"SNORD124",0
"SNORD125",0
"SNORD13",0
"SNORD13P2",0
"SNORD141A",0
"SNORD14A",0
"SNORD18C",0
"SNORD2",0
"SNORD22",-0.3775
"SNORD23",0
"SNORD24",0
"SNORD33",0
"SNORD36B",0
"SNORD46",0
"SNORD54",0
"SNORD61",0
"SNORD62A",0
"SNORD8",0
"SNORD83A",0
"SNORD96B",0
"SNPH",-0.086
"SNRK",0.3525
"SNRK",0.1477
"SNRNP200",0
"SNRNP25",0
"SNRNP27",0
"SNRNP35",0
"SNRNP40",0
"SNRNP48",0
"SNRNP70",0
"SNRPA",-0.3665
"SNRPA",-0.056
"SNRPA",-0.0621
"SNRPA1",0
"SNRPB",0
"SNRPB2",0
"SNRPC",0
"SNRPD1",0
"SNRPD2",-0.0652
"SNRPD3",0
"SNRPE",0
"SNRPEP2",0
"SNRPF",0
"SNRPG",0
"SNRPN",0.3903
"SNT-1",0
"SNT-2",0
"SNTA1",0
"SNTB1",0
"SNTB2",-1.8801
"SNTG1",0
"SNTG2",0
"SNTN",0
"SNU13",0
"SNUPN",0
"SNURF",0.0313
"SNURFL",0
"SNW1",0.137
"SNX 3A",0
"SNX1",0.02
"SNX10",0
"SNX11",-0.3989
"SNX12",0
"SNX13",0
"SNX14",0
"SNX15",0
"SNX16",0
"SNX17",0.0211
"SNX18",0
"SNX19",0
"SNX2",0
"SNX20",0
"SNX21",0
"SNX22",0
"SNX24",0
"SNX25",0
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX31",0
"SNX32",0
"SNX33",0
"SNX4",0.25
"SNX5",0
"SNX6",0.1913
"SNX7",0
"SNX8",0
"SNX9",-0.0116
"SNX9",-1.9538
"SOAT1",3.4216
"SOAT1",-0.3217
"SOAT1",-0.0815
"SOAT2",0
"SOBP",0
"SOCS-1",0
"SOCS1",0.0853
"SOCS1",0.755
"SOCS2",3.6216
"SOCS2",-0.627
"SOCS3",-0.9983
"SOCS3",-0.1984
"SOCS4",0
"SOCS5",-0.1571
"SOCS5",-0.2195
"SOCS6",0
"SOCS7",0
"SOD1",0
"SOD2",0.982
"SOD3",0
"SODD",0
"sOdftrance",0
"SOGA3",0
"SOHLH1",0.1017
"SOHLH1",-0.1405
"SOHLH2",-0.1339
"SOHLH2",-0.1734
"SOLH",0
"SON",0
"SORBS1",-0.0435
"SORBS1",0.0028
"SORBS1",0.0382
"SORBS2",0
"SORBS3",3.464
"SORCS1",0
"SORCS2",0
"SORCS3",0
"SORD",0
"SORL1",0
"SORT1",-0.9297
"SORT1",-0.1037
"SOS1",-0.307
"SOS2",0
"SOST",0
"SOSTDC1",0
"SOWAHB",0
"SOWAHC",0
"SOWAHD",0
"SOX1",0.2255
"SOX1",-1.133
"SOX10",0.406
"SOX10",0.1015
"SOX11",0.1345
"SOX11",0.1469
"SOX12",0.179
"SOX12",0.0663
"SOX13",-0.0925
"SOX14",-0.0369
"SOX15",0.1433
"SOX17",0.3519
"SOX17",2.3062
"SOX18",1.1845
"SOX2",0.704
"SOX2",0.7786
"SOX21",0.1313
"SOX21",-0.3636
"SOX3",-0.5137
"SOX3",0.3637
"SOX30",0.0458
"SOX4",-0.4613
"SOX4",-1.261
"SOX5",-0.0461
"SOX5",0.0627
"SOX5",0.0288
"SOX6",0.0481
"SOX7",-0.0596
"SOX7",0.2082
"SOX8",0.0965
"SOX8",-3.4393
"SOX9",-2.2316
"SP1",0.4828
"SP1",0.0614
"SP100",0.747
"SP100",0.0599
"SP100",-0.8152
"SP100-B",0
"SP110",-1.2709
"SP140",0
"SP140L",0
"SP192",0
"SP2",-0.0643
"SP2",-0.0901
"SP3",0.3852
"SP3",-0.6295
"sp32",0
"SP329",0
"SP38",0
"SP4",0
"SP5",-0.1835
"SP5",-3.8025
"SP5",-0.0323
"SP6",0
"SP7",-0.0387
"SP8",0
"SP9",0
"SPA17",-2.1256
"SPACA1",0
"SPACA3",0
"SPACA4",0
"SPACA5",0
"SPACA5B",0
"SPACA7",0
"SPACA9",0
"SPACRCAN",0
"SPAG1",-0.5622
"SPAG1",-0.4675
"SPAG11A",0
"SPAG11B",0
"SPAG16",-0.1644
"SPAG16",0.2945
"SPAG17",0
"SPAG4",0
"SPAG5",0
"SPAG6",-0.0405
"SPAG6",-0.0419
"SPAG7",0
"SPAG8",0
"SPAG9",0
"SPAM1",0.2947
"SPANX",0
"SPANXA1",0
"SPANXA2-OT1",0
"SPANXB1",0
"SPANXC",0
"SPANXN1",0
"SPANXN2",0
"SPANXN3",0
"SPANXN4",0
"SPANXN5",0
"SPAP1",0
"SPAR",0
"SPARC",0
"SPARCL1",0
"SPAST",0
"SPATA1",0
"SPATA12",0
"SPATA13",0
"SPATA16",0
"SPATA17",0.1522
"SPATA18",0.4169
"SPATA18",0.0081
"SPATA18",0.1712
"SPATA19",0
"SPATA2",0
"SPATA20",-0.0198
"SPATA21",0
"SPATA22",0
"SPATA24",0
"SPATA25",0
"SPATA2L",0
"SPATA31A1",0
"SPATA31A3",0
"SPATA31A5",0
"SPATA31A6",0
"SPATA31A7",0
"SPATA31C1",0
"SPATA31C2",0
"SPATA31D1",0
"SPATA31D3",0
"SPATA31D4",0
"SPATA31D5P",0
"SPATA31E1",0
"SPATA32",0
"SPATA33",0
"SPATA4",0
"SPATA45",0
"SPATA5",0
"SPATA5L1",-1.1915
"SPATA6",-0.0394
"SPATA6",1e-04
"SPATA6L",0
"SPATA7",0.0368
"SPATA8",0
"SPATA9",0
"SPATC1",0
"SPATC1L",0
"SPATS1",0
"SPATS2",-0.1299
"SPATS2L",0
"SPBC25",0.3435
"SPBPBP",0
"SPC25",0
"SPCS1",0
"SPCS2",-0.0402
"SPCS3",-0.1188
"SPDEF",0.0404
"SPDL1",0
"SPDYA",0
"SPDYC",0
"SPDYE1",0
"SPDYE2",0
"SPDYE2B",0
"SPDYE3",0
"SPDYE4",0
"SPDYE5",0
"SPDYE7P",0
"SPEC1",0
"SPECC1",0
"SPEF1",0
"SPEF2",0
"SPEG",0
"SPEM1",0
"SPEN",0.0426
"SPEN",0.214
"SPEN",-0.4745
"spermidinespermine N1-acetyltransferase",0
"SPERT",0
"SPESP1",0
"SPF45",0
"SPG11",0
"SPG20",0
"SPG21",-0.0612
"SPG4",0
"SPG7",-0.1336
"SPG7",-0.2655
"SPG7",0.2095
"SPHAR",2.2289
"SPHK1",0.5757
"SPHK2",0
"SPHKAP",0
"SPI1",0.2169
"SPIB",-0.4914
"SPIB",-0.1064
"SPIC",0.5377
"SPICE1",0
"SPIDR",0
"SPIN",0
"SPIN1",0
"SPIN2",0
"SPIN2A",0
"SPIN2B",0
"SPIN3",0
"SPIN4",0
"SPINK1",0
"SPINK13",0
"SPINK14",0
"SPINK2",0
"SPINK4",0
"SPINK5",-0.5557
"SPINK5L3",0
"SPINK6",0.1227
"SPINK7",0
"SPINK8",0
"SPINK9",0
"SPINLW1",0.1579
"SPINT1",0
"SPINT2",0
"SPINT3",0
"SPINT4",0
"Spir-1",0
"SPIRE1",0
"SPIRE2",0
"SPN",0.056
"SPNS1",0
"SPNS2",0
"SPNS3",0
"SPO11",0
"SPOCD1",-1.5497
"SPOCK1",0
"SPOCK2",0
"SPOCK3",0
"SPON1",0
"SPON2",0
"SPOP",0
"SPOPL",0
"SPOUT1",0
"SPP1",-0.3
"SPP2",0
"SPPL2A",2.5628
"SPPL2B",0
"SPPL2C",0
"SPPL3",0
"SPR",0
"SPR1",0
"SPRED1",-0.1551
"SPRED1",-0.0436
"SPRED2",0
"SPRED3",0
"SPRN",0
"SPRR1A",-0.1027
"SPRR1A",-0.1646
"SPRR1B",-0.1114
"SPRR2A",0
"SPRR2B",0
"SPRR2C",-0.0183
"SPRR2D",0.0048
"SPRR2E",-0.0918
"SPRR2F",0
"SPRR2G",1.602
"SPRR3",0.12
"SPRR4",0.3827
"SPRTN",0
"SPRY1",0.008
"SPRY2",0.4218
"SPRY3",0
"SPRY4",0
"SPRYD3",1.1791
"SPRYD7",0
"SPSB1",-0.027
"SPSB1",-0.1903
"SPSB2",0
"SPSB3",0
"SPSB4",0
"SPTA1",0
"SPTAN1",-0.4584
"SPTB",0
"SPTBN1",0
"SPTBN2",-1.11
"SPTBN3",0
"SPTBN4",0
"SPTBN5",0.1844
"SPTLC1",0
"SPTLC2",0.0181
"SPTLC2",-0.5146
"SPTLC3",-0.0466
"SPTSSA",0
"SPTSSB",0
"SPTY2D1",0
"SPUF",0
"SPX",0
"SPZ1",0.1765
"SQLE",0
"SQRDL",-0.024
"SQSTM1",-1.005
"SR-A",0
"SR140",0
"SRA1",0.2161
"SRA1",-0.2031
"SRA1",-0.2831
"SRB7",0
"SRBD1",0
"SRC",0
"SRCAP",-0.1483
"SRCL",0
"SRD5A1",0.5539
"SRD5A2",0
"SRD5A2L",2.7821
"SRD5A3",0
"SREB3",0
"SREBF1",-1.9168
"SREBF1",-0.1197
"SREBF2",0.1796
"SREBF2",-0.3612
"SREC",0
"SREK1",0
"SREK1IP1",0
"SRF",0.055
"SRF",-0.0019
"SRF",-0.2578
"SRFBP1",-0.3534
"SRGAP1",0
"SRGAP2",0
"SRGAP3",0.1837
"SRGN",0
"SRI",-0.648
"SRI",0.0516
"SRM",0
"SRM300",0
"SRMS",0
"SRP14",0
"SRP19",0
"SRP1gamma",0
"SRp40",0
"SRP54",0
"SRP68",0
"SRP72",0
"SRP9",-0.1766
"SRP9",0.3661
"SRPK1",0
"SRPK2",-0.0391
"SRPK2",0.3115
"SRPK3",0
"SRPRA",0
"SRPRB",0
"SRPSOX",0
"SRPX",0.3281
"SRPX2",-0.0643
"SRR",0
"SRRD",0
"SRRM1",0
"SRRM2",0
"SRRM3",0
"SRRM4",0
"SRRM5",0
"SRRT",0
"SRSF1",0
"SRSF10",0
"SRSF11",0
"SRSF12",0
"SRSF2",0
"SRSF3",0
"SRSF4",0
"SRSF5",0
"SRSF6",0
"SRSF7",0
"SRSF8",0
"SRSF9",0
"SRXN1",0.0701
"SRY",-0.0342
"SS18",-1.9305
"SS18L1",-0.1242
"SS18L1",0.3732
"SS18L2",0
"SSB",0
"SSBP1",0
"SSBP2",0.0066
"SSBP2",-0.0347
"SSBP3",-0.21
"SSBP3",0.0695
"SSBP4",0
"SSC4D",0
"SSC5D",0
"SSFA2",0
"SSH1",0
"SSH2",0
"SSH3",0
"SSI-3",0
"SSMEM1",0
"SS0.01",0
"SSPN",0
"SSPO",0
"SSR1",-0.5359
"SSR2",-0.1753
"SSR2",-0.0699
"SSR3",0
"SSR4",-0.2412
"SSRP1",-0.0801
"SSSCA1",0
"SST",0
"SSTR1",0
"SSTR2",0
"SSTR3",0
"SSTR4",0
"SSTR5",0
"SSTRIP",0
"SSU72",0
"SSUH2",0
"SSX1",-0.0608
"SSX2",0.3841
"SSX2",0.3917
"SSX2IP",0
"SSX3",0.3516
"SSX4",0
"SSX4B",0
"SSX5",-0.0504
"SSX6",0
"SSX7",0.1186
"SSX8",0.1141
"SSX9",0.1121
"SSXTSSX4 fusion",0
"SSXTSSX4v fusion",0
"ST13",0
"ST14",0
"ST16",0
"ST18",-0.3374
"ST1B2",0
"st2",0
"ST20",0
"ST3Gal VI",0
"ST3GAL1",0.961
"ST3GAL1",0.6396
"ST3GAL2",0.3367
"ST3GAL2",-0.1642
"ST3GAL3",0.1417
"ST3GAL3",-0.1181
"ST3GAL4",0
"ST3GAL5",0.0895
"ST3GAL6",0
"ST5",-0.9558
"ST6GAL1",-0.325
"ST6GAL1",0.0771
"ST6GAL2",0.0581
"ST6GAL0.0C1",0
"ST6GAL0.0C2",-1.5054
"ST6GAL0.0C2",0.2016
"ST6GAL0.0C3",0
"ST6Gal0.0c4",0
"ST6GAL0.0C4",0.3531
"ST6GAL0.0C5",-0.4309
"ST6GAL0.0C6",0
"ST6GAL0.0CIV",0
"ST7",-0.1435
"ST7",-0.2107
"ST7L",0
"ST8SIA1",0
"ST8SIA2",0
"ST8SIA3",0
"ST8SIA4",0
"ST8SIA5",0
"ST8SIA6",0
"STAB1",0.0838
"STAB1",-0.6067
"STAB2",0
"STAC",-0.0645
"STAC",-0.331
"STAC2",0
"STAC3",0
"STAG1",-0.2234
"STAG2",0
"STAG3",0
"STAG3L1",0
"STAG3L4",0
"STAM",0
"STAM2",0
"STAMBP",0
"STAMBPL1",-0.1749
"STAP1",0
"STAP2",-0.4199
"STAR",0
"STARD10",0
"STARD13",-0.3458
"STARD13",-0.3319
"STARD3",0
"STARD3NL",0
"STARD4",-0.6058
"STARD5",0
"STARD6",0
"STARD7",0
"STARD8",0
"STARD9",0
"STAT1",-1.0453
"STAT1",-2.6123
"STAT2",0.134
"STAT3",-0.5726
"STAT3",-0.4878
"STAT3",-0.9247
"STAT4",-0.0698
"STAT4",-0.0706
"STAT5A",-0.0882
"STAT5A",0.0175
"STAT5B",-0.0665
"STAT6",-0.2674
"STATH",0
"STATIP1",1.4784
"STAU",0
"STAU1",0.6935
"STAU2",0
"staufen",0
"STBD1",0
"STC1",0
"STC2",1.0558
"STC2",0.1754
"STE",0
"STEAP1",0.1008
"STEAP1",0.1532
"STEAP1B",0
"STEAP2",0
"STEAP3",0
"STEAP4",-0.498
"stem cell factor, SCF",0
"STEP",0
"STG",0
"STH",0
"STIL",-0.1865
"STIM1",-0.8322
"STIM2",0
"STIP1",1.409
"STIP1",-0.8779
"STK10",0.9385
"STK11",0.0985
"STK11",-1.9291
"STK11IP",0
"STK16",0
"STK17A",0.007
"STK17A",0.0665
"STK17B",0
"STK19",0
"STK24",0
"STK25",0.1206
"STK25",0.0077
"STK26",0
"STK3",-0.8206
"STK31",0
"STK32A",0
"STK32B",0.2831
"STK32C",0
"STK33",0
"STK35",0.0888
"STK36",0.1377
"STK38",0
"STK38L",-0.5358
"STK38L",-0.3957
"STK39",0
"STK4",0
"STK40",0
"STK6",0
"STK9",0
"STKLD1",0
"STM",0
"STM7",0
"STMN1",0
"STMN2",0
"STMN3",0
"STMN4",0
"STMND1",0
"STOM",0
"STOML1",0
"STOML2",0
"STOML3",0
"STON1",0
"STON1-GTF2A1L",0
"STON2",0.275
"STON2",0.0157
"STOX1",0
"STOX2",0
"STPG1",0
"STPG2",0
"STPG3",0
"STRA13",0
"STRA6",0
"STRA8",0
"STRADA",0
"STRADB",0
"STRAIT11499",0
"STRAP",0
"STRBP",0
"STRC",0
"STRIN",0
"STRIP1",0
"STRIP2",0
"STRL33",0
"STRN",0
"STRN3",-0.8774
"STRN3",-0.3608
"STRN3",-0.1045
"STRN4",-0.3724
"STS",-0.2243
"STS-1",-0.3523
"STT3A",-0.1787
"STT3B",-0.3703
"STUB1",0
"STUM",0
"STX10",1.5932
"STX10",-0.2487
"STX11",-0.3391
"STX12",2.9356
"STX16",0
"STX17",0.1136
"STX18",0
"STX19",0
"STX1A",0
"STX1B",0
"STX2",-0.0357
"STX3",0.0691
"STX4",0
"STX5",0
"STX6",2.7424
"STX6",0.1445
"STX6",1.0814
"STX7",0
"STX8",0
"STXBP1",0
"STXBP2",0
"STXBP3",0
"STXBP4",0
"STXBP5",0
"STXBP5L",0
"STXBP6",-0.6555
"STXBP6",-0.0311
"STXBP6",-0.5136
"STYK1",0
"STYX",0
"STYXL1",1.0088
"SUB1",-0.0713
"SUB1",-0.0633
"SUB1",-1.0443
"SUB1P1",0
"SUCLA2",-3.9754
"SUCLA2",-0.2065
"SUCLG1",0
"SUCLG2",-0.5771
"SUCNR1",0
"SUCO",0
"SUDS3",-0.2455
"SUFU",0.1557
"SUFU",0.1569
"SUGCT",0
"SUGP1",0
"SUGP2",0
"SUGT1",0
"SUGT1P1",0
"SUHW1",0.0944
"SUHW2",0.0642
"SUHW3",0.1334
"SUHW4",-0.1169
"SULF1",0.153
"SULF2",-0.3911
"SULT1A1",0
"SULT1A2",0
"SULT1A3",-0.041
"SULT1A3",-0.1245
"SULT1B1",0
"SULT1C1",0
"SULT1C2",0
"SULT1C3",0
"SULT1C4",0
"SULT1E1",0.0224
"SULT2A1",0
"SULT2B1",-0.0765
"SULT4A1",0
"SULTX3",0
"SUMF1",0
"SUMF2",0
"SUMO1",-3.493
"SUMO1P1",-0.1693
"SUMO1P3",1.2849
"SUMO2",0.0846
"SUMO2",0.0966
"SUMO3",0
"SUN1",0
"SUN2",0
"SUN3",0
"SUN5",0
"SUOX",0
"SUPAR",0
"SUPT16H",-2.1398
"SUPT16H",0.0865
"SUPT20H",0
"SUPT20HL1",0
"SUPT20HL2",0
"SUPT3H",0.0856
"SUPT4H1",-0.2411
"SUPT4H1",1.1606
"SUPT5H",0.0816
"SUPT6H",-0.1982
"SUPT6H",0.1505
"SUPT7L",-0.0889
"SUPT7L",-0.1368
"SUPV3L1",0
"SUR1",0
"SURB7",-0.2572
"SURF1",-0.6827
"SURF2",0
"SURF4",0
"SURF5",-0.1981
"SURF5",-0.0591
"SURF5",-0.8511
"SURF6",0
"SUSD1",0
"SUSD2",0
"SUSD3",0
"SUSD4",0
"SUSD5",0
"SUSD6",0
"SUT1",0
"SUV39H1",0.0556
"SUV39H2",-0.0851
"SUV39H2",0.0989
"SUV420H1",-0.0813
"SUV420H1",-0.3756
"SUV420H2",0.1853
"SUZ12",0.2509
"SUZ12",0.4609
"SUZ12",0.1194
"SV2A",0
"SV2B",0
"SV2C",0
"SVBP",0
"SVCT1",0
"SVCT2",0
"SVEP1",0
"SVIL",-1.102
"SVIP",0
"SVOP",0
"SVOPL",0
"SWAP70",-0.018
"SWI5",0
"SWSAP1",0
"SWT1",0
"SYAP1",0
"SYBU",0
"SYCE1",0
